x,y,critical_factor,m,n_percent,n,fpp,fpr
11,11,0.5,61,0.35,21,-68809.12194870101,0.2912569961372151
11,11,0.5,61,0.65,39,1.1765376558538074,0.4723616970424598
11,11,0.5,61,0.95,57,0.6106126091724565,0.6071888156488772
13,13,0.001,1,0.35,0,0.0,0.0
13,13,0.001,1,0.65,0,0.0,0.0
13,13,0.001,1,0.95,0,0.0,0.0
13,13,0.005,1,0.35,0,0.0,0.0
13,13,0.005,1,0.65,0,0.0,0.0
13,13,0.005,1,0.95,0,0.0,0.0
13,13,0.01,2,0.35,0,0.0,0.0
13,13,0.01,2,0.65,1,0.5,0.3934693402873666
13,13,0.01,2,0.95,1,0.5,0.3934693402873666
13,13,0.05,9,0.35,3,0.2976680384087302,0.28346868942621073
13,13,0.05,9,0.65,5,0.4450710426933633,0.42624657926256715
13,13,0.05,9,0.95,8,0.610255656871052,0.5888877094928125
13,13,0.1,17,0.35,5,0.2614918263436996,0.2548111829865195
13,13,0.1,17,0.65,11,0.4866876963404694,0.4764165342850031
13,13,0.1,17,0.95,16,0.620914668082087,0.6098314565760232
13,13,0.5,85,0.35,29,-13484706981381.062,0.28906656170619116
13,13,0.5,85,0.65,55,2922839.114956421,0.4764165342850031
13,13,0.5,85,0.95,80,19.570580913428245,0.6098314565760232
17,17,0.001,1,0.35,0,0.0,0.0
17,17,0.001,1,0.65,0,0.0,0.0
17,17,0.001,1,0.95,0,0.0,0.0
17,17,0.005,2,0.35,0,0.0,0.0
17,17,0.005,2,0.65,1,0.5,0.3934693402873666
17,17,0.005,2,0.95,1,0.5,0.3934693402873666
17,17,0.01,3,0.35,1,0.3333333333333333,0.28346868942621073
17,17,0.01,3,0.65,1,0.3333333333333333,0.28346868942621073
17,17,0.01,3,0.95,2,0.5555555555555556,0.486582880967408
17,17,0.05,15,0.35,5,0.2917544032933274,0.28346868942621073
17,17,0.05,15,0.65,9,0.46255875865366836,0.4511883639059735
17,17,0.05,15,0.95,14,0.6193596073277586,0.6067592791314017
17,17,0.1,29,0.35,10,0.2959552770995051,0.29165752904763875
17,17,0.1,29,0.65,18,0.4682829273999128,0.46242643066887623
17,17,0.1,29,0.95,27,0.612277590576216,0.6058542375951784
17,17,0.5,145,0.35,50,4.5971082652332886e+33,0.29165752904763875
17,17,0.5,145,0.65,94,2.021405884759252e+22,0.4770533679372966
17,17,0.5,145,0.95,137,115680626783266.25,0.6112534096017492
19,19,0.001,1,0.35,0,0.0,0.0
19,19,0.001,1,0.65,0,0.0,0.0
19,19,0.001,1,0.95,0,0.0,0.0
19,19,0.005,2,0.35,0,0.0,0.0
19,19,0.005,2,0.65,1,0.5,0.3934693402873666
19,19,0.005,2,0.95,1,0.5,0.3934693402873666
19,19,0.01,4,0.35,1,0.25,0.22119921692859512
19,19,0.01,4,0.65,2,0.4375,0.3934693402873666
19,19,0.01,4,0.95,3,0.578125,0.5276334472589852
19,19,0.05,19,0.35,6,0.2770414058216366,0.2707870474747649
19,19,0.05,19,0.65,12,0.4773308707850836,0.46824846986942925
19,19,0.05,19,0.95,18,0.6221318610074077,0.6122398967036751
19,19,0.1,37,0.35,12,0.2800956195215515,0.27698428723245005
19,19,0.1,37,0.65,24,0.48189367424993923,0.4772482790912317
19,19,0.1,37,0.95,35,0.6167102683422548,0.6116879251195244
19,19,0.5,181,0.35,63,-4.56457567871243e+45,0.293947935418995
19,19,0.5,181,0.65,117,3.32281887545902e+32,0.4760761029148629
19,19,0.5,181,0.95,171,-8.909386828612015e+20,0.6112237840423673
23,23,0.001,1,0.35,0,0.0,0.0
23,23,0.001,1,0.65,0,0.0,0.0
23,23,0.001,1,0.95,0,0.0,0.0
23,23,0.005,3,0.35,1,0.3333333333333333,0.28346868942621073
23,23,0.005,3,0.65,1,0.3333333333333333,0.28346868942621073
23,23,0.005,3,0.95,2,0.5555555555555556,0.486582880967408
23,23,0.01,6,0.35,2,0.3055555555555538,0.28346868942621073
23,23,0.01,6,0.65,3,0.42129629629629595,0.3934693402873666
23,23,0.01,6,0.95,5,0.5981224279835387,0.5654017914929218
23,23,0.05,27,0.35,9,0.2879897973932355,0.28346868942621073
23,23,0.05,27,0.65,17,0.47354297467274226,0.4672109062370674
23,23,0.05,27,0.95,25,0.6107401640280755,0.6038355697179345
23,23,0.1,53,0.35,18,63.98401890851474,0.28796103397854345
23,23,0.1,53,0.65,34,0.47171184152422624,0.4735028886628394
23,23,0.1,53,0.95,50,0.6141885985795738,0.610696574942752
23,23,0.5,265,0.35,92,-2.128536473073231e+75,0.2933146850984568
23,23,0.5,265,0.65,172,-5.976725374034201e+54,0.4774614948406597
23,23,0.5,265,0.95,251,1.1460717927073126e+39,0.6121628761252618
29,29,0.001,1,0.35,0,0.0,0.0
29,29,0.001,1,0.65,0,0.0,0.0
29,29,0.001,1,0.95,0,0.0,0.0
29,29,0.005,5,0.35,1,0.2,0.18126924692201818
29,29,0.005,5,0.65,3,0.4880000000000001,0.4511883639059735
29,29,0.005,5,0.95,4,0.5903999999999998,0.5506710358827784
29,29,0.01,9,0.35,3,0.2976680384087302,0.28346868942621073
29,29,0.01,9,0.65,5,0.4450710426933633,0.42624657926256715
29,29,0.01,9,0.95,8,0.610255656871052,0.5888877094928125
29,29,0.05,43,0.35,15,0.29068574128935837,0.2944920289429819
29,29,0.05,43,0.65,27,0.4702223515424596,0.46629230457863013
29,29,0.05,43,0.95,40,0.6098484327274182,0.6055380356366755
29,29,0.1,85,0.35,29,-13484706981381.062,0.28906656170619116
29,29,0.1,85,0.65,55,2922839.114956421,0.4764165342850031
29,29,0.1,85,0.95,80,19.570580913428245,0.6098314565760232
29,29,0.5,421,0.35,147,5.2745667311694605e+128,0.2947258214862051
29,29,0.5,421,0.65,273,-2.65796394206482e+95,0.47714759178373733
29,29,0.5,421,0.95,399,3.0344552835225665e+71,0.6123852976531476
31,31,0.001,1,0.35,0,0.0,0.0
31,31,0.001,1,0.65,0,0.0,0.0
31,31,0.001,1,0.95,0,0.0,0.0
31,31,0.005,5,0.35,1,0.2,0.18126924692201818
31,31,0.005,5,0.65,3,0.4880000000000001,0.4511883639059735
31,31,0.005,5,0.95,4,0.5903999999999998,0.5506710358827784
31,31,0.01,10,0.35,3,0.27099999999998875,0.2591817793182821
31,31,0.01,10,0.65,6,0.46855900000002226,0.4511883639059735
31,31,0.01,10,0.95,9,0.6125795109999977,0.5934303402594009
31,31,0.05,49,0.35,17,0.5162683409856927,0.2931513966219078
31,31,0.05,49,0.65,31,0.47255611959376764,0.46881932491938494
31,31,0.05,49,0.95,46,0.6126731653527955,0.6088935518746579
31,31,0.1,97,0.35,33,1.9395747219184534e+17,0.28837641887644627
31,31,0.1,97,0.65,63,-5483027781.07535,0.47768505811127115
31,31,0.1,97,0.95,92,3831.5465564404726,0.6126604607657833
31,31,0.5,481,0.35,168,-5.688035906240847e+149,0.29479895687721014
31,31,0.5,481,0.65,312,2.2091626404062683e+112,0.4772482790912317
31,31,0.5,481,0.95,456,4.299487814247905e+83,0.6124943881208964
37,37,0.001,2,0.35,0,0.0,0.0
37,37,0.001,2,0.65,1,0.5,0.3934693402873666
37,37,0.001,2,0.95,1,0.5,0.3934693402873666
37,37,0.005,7,0.35,2,0.2653061224489765,0.248522706924714
37,37,0.005,7,0.65,4,0.46022490628904217,0.4352818779922407
37,37,0.005,7,0.95,6,0.603430543396034,0.57562715432305
37,37,0.01,14,0.35,4,0.256533735942392,0.248522706924714
37,37,0.01,14,0.65,9,0.486739491766185,0.47421197557422023
37,37,0.01,14,0.95,13,0.6184081274555289,0.6048822386731127
37,37,0.05,69,0.35,24,-5609467.160920309,0.2937783133021936
37,37,0.05,69,0.65,44,134.11685027471685,0.47148345015893156
37,37,0.05,69,0.95,65,0.5971158663896025,0.6101639393368271
37,37,0.1,137,0.35,47,-8.72257220026082e+30,0.2904084054772007
37,37,0.1,137,0.65,89,-1.157227764390838e+20,0.47776366081118127
37,37,0.1,137,0.95,130,-1615656000738.235,0.6128353055743849
37,37,0.5,685,0.35,239,5.054170331009101e+220,0.2945399314396403
37,37,0.5,685,0.65,445,2.4400447078752806e+167,0.47776366081118127
37,37,0.5,685,0.95,650,3.4804869175880244e+126,0.6128353055743849
